Metadata_JCP2022,mean,std,count
JCP2022_802855,4.852342,0.76591325,5
JCP2022_802737,4.8522563,0.4188134,6
JCP2022_803485,4.852126,0.42137998,5
JCP2022_807123,4.852038,0.20266138,5
JCP2022_807169,4.851596,0.38591605,5
JCP2022_806433,4.8515806,0.7168966,7
JCP2022_800798,4.8512683,0.21198505,5
JCP2022_802153,4.8511343,0.67685336,5
JCP2022_803810,4.8510685,1.313024,6
JCP2022_801948,4.8508215,0.36100423,5
JCP2022_801719,4.8507767,0.42896816,5
JCP2022_805315,4.850689,1.030225,5
JCP2022_805222,4.850413,0.57882124,5
JCP2022_801078,4.8500395,0.8535075,5
JCP2022_801972,4.849725,0.78086156,5
JCP2022_803396,4.8495455,0.22422937,5
JCP2022_805276,4.849331,0.45305294,5
JCP2022_806721,4.849177,0.46129182,5
JCP2022_806136,4.8483152,0.79225725,5
JCP2022_800134,4.8477125,0.766606,5
JCP2022_800824,4.8473654,0.5964178,5
JCP2022_805465,4.847211,0.31155658,5
JCP2022_803440,4.8469987,0.44994906,5
JCP2022_806690,4.846576,0.17303121,5
JCP2022_801469,4.8464856,0.6968996,7
JCP2022_806456,4.846228,0.65309495,5
JCP2022_806844,4.8460603,0.5196736,5
JCP2022_802867,4.846015,0.90951926,5
JCP2022_805549,4.8457623,0.12000995,5
JCP2022_805937,4.8455405,0.28388762,5
JCP2022_804288,4.8453894,0.50614804,5
JCP2022_805617,4.845246,0.36835933,7
JCP2022_800019,4.8449216,0.729372,5
JCP2022_804864,4.8448596,0.26736286,5
JCP2022_800462,4.84484,1.112477,5
JCP2022_805914,4.844579,0.9484085,5
JCP2022_804997,4.8445215,0.3986166,5
JCP2022_807971,4.8442726,0.64641845,5
JCP2022_805224,4.844123,0.60483956,5
JCP2022_801377,4.8439817,0.58039886,5
JCP2022_800811,4.8438983,0.5159305,5
JCP2022_807116,4.8436747,0.32041666,5
JCP2022_804401,4.8434663,0.48956165,7
JCP2022_805280,4.8433275,0.5214322,5
JCP2022_804644,4.8430715,1.1016189,5
JCP2022_801369,4.8421774,1.0101722,5
JCP2022_804201,4.842053,0.28991923,5
JCP2022_804318,4.8420057,0.791749,5
JCP2022_800591,4.841665,0.7721021,5
JCP2022_801246,4.841624,0.36929926,5
JCP2022_805504,4.8415956,0.8009337,5
JCP2022_802994,4.841452,0.35671267,5
JCP2022_805502,4.8413305,0.52951425,5
JCP2022_801929,4.84131,0.50512546,5
JCP2022_800661,4.8411946,0.35632667,5
JCP2022_800338,4.8409524,1.0816733,10
JCP2022_802898,4.8409457,0.64454055,5
JCP2022_801304,4.8408656,0.14176634,5
JCP2022_807093,4.8406134,0.41889495,10
JCP2022_804583,4.839898,0.6357993,7
JCP2022_806701,4.839774,1.4117575,5
JCP2022_807609,4.839564,0.23012091,5
JCP2022_806607,4.839034,1.3091917,5
JCP2022_800698,4.8389277,0.61334866,6
JCP2022_801918,4.838874,0.2666925,5
JCP2022_806077,4.8385715,0.4793316,5
JCP2022_804624,4.8383064,0.5274558,5
JCP2022_801065,4.838253,0.44074002,5
JCP2022_803287,4.8382134,0.23399805,5
JCP2022_800521,4.838112,0.4884519,5
JCP2022_801172,4.838031,0.69054663,5
JCP2022_802794,4.8379927,0.1231931,5
JCP2022_803342,4.8379335,0.5311356,5
JCP2022_806359,4.83768,0.8465605,5
JCP2022_801669,4.8376656,0.30626905,5
JCP2022_803800,4.837609,0.3850952,5
JCP2022_803467,4.8375688,0.42067233,5
JCP2022_807125,4.837537,0.87319255,5
JCP2022_804761,4.8371544,0.38885936,5
JCP2022_806021,4.837014,0.5263952,5
JCP2022_800063,4.8367352,0.60795766,5
JCP2022_807596,4.8365464,0.65851146,5
JCP2022_801924,4.8364034,0.27475548,10
JCP2022_803246,4.8363595,0.744769,5
JCP2022_805593,4.8362947,0.38770494,5
JCP2022_804207,4.8361025,0.28552914,5
JCP2022_800677,4.8359933,0.16177507,5
JCP2022_801497,4.8358107,1.1334519,5
JCP2022_802750,4.8357787,0.53942376,7
JCP2022_802115,4.8357725,0.4831715,5
JCP2022_801527,4.8357368,0.45367476,5
JCP2022_807549,4.8355927,0.752914,5
JCP2022_800434,4.8355904,0.49624705,5
JCP2022_801414,4.835585,0.730201,5
JCP2022_802178,4.8355803,0.4315595,5
JCP2022_802859,4.835241,0.44064346,5
JCP2022_801999,4.8346157,0.44951937,5
JCP2022_805122,4.83443,0.54685956,5
JCP2022_805771,4.8344073,0.4746674,5
JCP2022_805866,4.834282,1.0237556,5
JCP2022_801199,4.8341417,0.5874452,5
JCP2022_800013,4.8337617,0.694024,7
JCP2022_805664,4.83352,0.6826103,5
JCP2022_802983,4.8333793,0.20758165,5
JCP2022_806752,4.833003,0.5457174,5
JCP2022_806606,4.832647,0.86547005,7
JCP2022_801546,4.8324423,0.2771793,5
JCP2022_804591,4.832138,0.6286167,10
JCP2022_800386,4.8321214,0.80558777,5
JCP2022_806501,4.8321033,0.79893875,5
JCP2022_801148,4.831347,2.2216766,7
JCP2022_804823,4.8311005,0.47007996,5
JCP2022_807542,4.8310914,0.84101814,5
JCP2022_805198,4.830474,0.657096,10
JCP2022_800032,4.830001,0.6065355,5
JCP2022_802276,4.829982,0.44039255,5
JCP2022_805800,4.829818,0.5259698,6
JCP2022_804295,4.8296447,0.33846465,5
JCP2022_805543,4.829541,0.49320045,5
JCP2022_805300,4.829507,0.6960639,5
JCP2022_802490,4.829404,1.0026901,12
JCP2022_803322,4.829272,0.86679095,7
JCP2022_807176,4.828267,0.336836,5
JCP2022_803306,4.8281393,0.2679654,5
JCP2022_800376,4.827756,0.77278155,5
JCP2022_807322,4.8276525,0.2079781,5
JCP2022_800889,4.8276134,0.5694126,5
JCP2022_800223,4.8273115,0.81085867,5
JCP2022_806304,4.826888,0.46342096,5
JCP2022_804528,4.82627,0.52358645,5
JCP2022_802567,4.8262415,1.2968779,5
JCP2022_803944,4.826031,1.0995444,5
JCP2022_805600,4.825744,1.0165936,5
JCP2022_805118,4.8256702,0.49578932,5
JCP2022_800157,4.8255963,1.2444384,5
JCP2022_800553,4.82554,0.54186267,6
JCP2022_803181,4.825101,0.7107413,5
JCP2022_803653,4.8248796,0.3974673,7
JCP2022_803996,4.824681,0.1658236,5
JCP2022_800194,4.8245873,0.78338647,5
JCP2022_801153,4.824446,0.62025434,5
JCP2022_800858,4.8243704,0.67307,5
JCP2022_802756,4.8242793,0.33241642,5
JCP2022_806726,4.8237724,0.4426779,5
JCP2022_802551,4.8237014,0.32757345,5
JCP2022_800499,4.8231697,0.6955343,5
JCP2022_800991,4.823157,0.33626756,5
JCP2022_801491,4.8230143,0.5860598,5
JCP2022_806848,4.822932,0.5779388,5
JCP2022_805043,4.822586,0.5405385,5
JCP2022_800424,4.822379,0.3822076,5
JCP2022_806404,4.822089,0.8806288,5
JCP2022_800454,4.822009,0.60010475,5
JCP2022_807442,4.8219013,1.1458775,6
JCP2022_805121,4.8216205,0.3686709,5
JCP2022_800003,4.821319,0.2979105,5
JCP2022_801820,4.820964,0.9613673,5
JCP2022_803717,4.8207307,0.42492083,5
JCP2022_800334,4.8205953,0.42435688,6
JCP2022_800317,4.8204246,0.69528097,5
JCP2022_806537,4.819985,0.38773018,6
JCP2022_804186,4.819694,0.23765144,5
JCP2022_800242,4.8196774,0.6185293,5
JCP2022_806082,4.8194647,0.32220155,5
JCP2022_800444,4.8193955,0.5962719,5
JCP2022_805050,4.819375,0.32051942,5
JCP2022_806791,4.8193455,0.68624896,5
JCP2022_802094,4.8192205,0.32811823,5
JCP2022_801333,4.818354,0.65984297,5
JCP2022_800036,4.817763,0.44073543,5
JCP2022_806850,4.8177004,0.49907202,5
JCP2022_805838,4.817542,0.6698417,5
JCP2022_807083,4.8173537,0.59236777,10
JCP2022_802993,4.8170915,0.5071105,5
JCP2022_802371,4.8168173,0.31225902,5
JCP2022_803425,4.816113,0.80917794,5
JCP2022_805499,4.816073,1.108183,5
JCP2022_801941,4.8152046,0.5005448,5
JCP2022_802620,4.814864,0.61096376,5
JCP2022_805740,4.814795,0.3686412,5
JCP2022_803918,4.814722,0.84512097,5
JCP2022_802044,4.8145957,0.55021393,5
JCP2022_800694,4.814582,0.38395223,5
JCP2022_806239,4.814412,0.5608384,5
JCP2022_805923,4.813985,0.81777304,5
JCP2022_803704,4.81385,0.51756656,5
JCP2022_805303,4.8137426,0.96088684,5
JCP2022_800915,4.8134446,0.304897,6
JCP2022_805564,4.813418,0.45346498,7
JCP2022_806175,4.813186,0.4156583,5
JCP2022_807139,4.813103,0.546483,6
JCP2022_802742,4.8130493,0.44804507,5
JCP2022_802329,4.8127213,0.5606024,5
JCP2022_804149,4.812645,0.58869636,5
JCP2022_800750,4.8126345,0.25976866,5
JCP2022_804832,4.8126197,0.6372701,7
JCP2022_806163,4.8124986,0.3544498,5
JCP2022_806297,4.81237,0.5915693,6
JCP2022_805932,4.8123164,0.8369787,5
JCP2022_804482,4.812253,0.40974,5
JCP2022_801301,4.811661,0.5817995,5
JCP2022_801197,4.8115263,1.1540066,5
JCP2022_804972,4.811135,0.5740979,7
JCP2022_801711,4.8109384,0.48109752,5
JCP2022_806164,4.8108444,0.34582287,5
JCP2022_806148,4.8108397,0.24463993,5
JCP2022_800822,4.8108044,0.49604148,5
JCP2022_801335,4.8106904,0.550174,5
JCP2022_800792,4.810628,0.80826414,5
JCP2022_801010,4.810497,0.42726538,5
JCP2022_806283,4.8095813,0.676319,5
JCP2022_802106,4.8089447,0.3663994,5
JCP2022_800325,4.808591,0.951042,5
JCP2022_803142,4.8085055,0.48833665,5
JCP2022_800508,4.808497,0.5213697,5
JCP2022_803088,4.8084817,0.3001798,5
JCP2022_805230,4.808413,0.8410517,5
JCP2022_803353,4.8080535,0.5876932,5
JCP2022_800910,4.8075666,0.86715513,5
JCP2022_804748,4.8074646,0.5235311,5
JCP2022_802184,4.8073845,0.6260231,5
JCP2022_802002,4.806676,0.44050008,7
JCP2022_800189,4.8066006,0.56608844,5
JCP2022_804010,4.806468,0.55853766,5
JCP2022_806979,4.806465,1.1138237,5
JCP2022_800501,4.8062296,0.16192348,5
JCP2022_802119,4.8058543,0.7849751,5
JCP2022_801879,4.8058267,0.3772324,5
JCP2022_806624,4.8050528,0.5514155,5
JCP2022_804092,4.805029,0.6009859,5
JCP2022_806200,4.804815,0.49211666,6
JCP2022_803854,4.8045464,0.7828436,5
JCP2022_800581,4.804509,0.5307708,5
JCP2022_804808,4.8043523,0.8164742,10
JCP2022_806565,4.8042965,0.64035773,5
JCP2022_806440,4.804222,0.47125652,5
JCP2022_806296,4.8040442,0.27680472,5
JCP2022_803447,4.8039656,0.5148265,5
JCP2022_805188,4.8039002,0.59667397,7
JCP2022_803728,4.803862,0.2972881,5
JCP2022_806866,4.803546,0.2185051,5
JCP2022_804233,4.8033957,0.50335985,5
JCP2022_803997,4.8032317,0.8915902,5
JCP2022_804133,4.803154,0.6971988,5
JCP2022_803492,4.802897,0.79339814,5
JCP2022_801944,4.8025923,0.43162587,5
JCP2022_803071,4.802373,0.81269264,5
JCP2022_805028,4.802308,0.33465052,5
JCP2022_805490,4.801877,0.68546104,10
JCP2022_804013,4.80167,0.36135325,5
JCP2022_800788,4.8016157,0.36409935,5
JCP2022_805151,4.8006086,0.446098,5
JCP2022_805457,4.800601,0.5372461,5
JCP2022_801602,4.800498,1.0355809,5
JCP2022_802740,4.800235,0.22182173,5
JCP2022_806652,4.8001137,0.5309795,7
JCP2022_805682,4.8000846,0.44904256,5
JCP2022_802764,4.8000145,0.9091107,5
JCP2022_807621,4.7999296,0.7491069,5
JCP2022_801902,4.7998133,0.9825454,5
JCP2022_802755,4.7998085,0.7528754,5
JCP2022_802544,4.7995887,0.51358426,5
JCP2022_800861,4.7995005,0.64517784,5
JCP2022_802550,4.799289,0.7977595,5
JCP2022_802443,4.7991667,0.38710305,5
JCP2022_805422,4.7988377,0.5738343,10
JCP2022_800756,4.7987046,0.40554374,5
JCP2022_804404,4.798629,0.537854,5
JCP2022_802618,4.798557,0.32033315,5
JCP2022_803317,4.7984805,0.71679366,5
JCP2022_801680,4.7984095,0.32007587,5
JCP2022_803210,4.7982836,0.4693079,5
JCP2022_800272,4.7982683,1.1067206,7
JCP2022_803223,4.7982507,0.9631306,5
JCP2022_801547,4.7981443,0.90317565,5
JCP2022_807923,4.7981052,0.6004682,10
JCP2022_801973,4.7979484,0.60728383,5
JCP2022_805791,4.797902,0.5062115,5
JCP2022_807264,4.797715,1.5371174,10
JCP2022_805377,4.797402,1.0357796,5
JCP2022_805987,4.7973194,0.6875324,5
JCP2022_807135,4.7968,0.2095414,5
JCP2022_804073,4.7966356,0.7973583,5
JCP2022_807948,4.7966332,0.8279285,5
JCP2022_800947,4.7965126,0.6292541,5
JCP2022_802632,4.7964945,0.8284195,5
JCP2022_802351,4.7962413,0.65733117,5
JCP2022_807544,4.796005,0.5885677,5
JCP2022_802148,4.7957954,0.97065365,5
JCP2022_807666,4.7957745,0.5675497,5
JCP2022_804228,4.7955017,0.5450094,5
JCP2022_805901,4.7954593,0.46299812,5
JCP2022_802088,4.7954397,0.42721757,5
JCP2022_802636,4.795421,0.5109909,5
JCP2022_805542,4.795349,0.4216789,5
JCP2022_807227,4.795155,0.42444,5
JCP2022_801326,4.7946396,0.4228315,5
JCP2022_806654,4.7945623,0.45392308,5
JCP2022_802701,4.794542,1.1903381,10
JCP2022_800142,4.794288,0.5559161,7
JCP2022_806886,4.793312,1.2778306,5
JCP2022_801939,4.793161,1.2256862,5
JCP2022_806377,4.79293,0.29845476,5
JCP2022_804346,4.7925463,0.3890163,5
JCP2022_804658,4.792103,0.51191604,5
JCP2022_803932,4.7918305,0.67636657,5
JCP2022_801884,4.7918043,0.31285766,5
JCP2022_800930,4.7915764,0.47347972,10
JCP2022_801648,4.7915177,0.17207327,5
JCP2022_805725,4.7909293,1.1597308,7
JCP2022_800305,4.7906427,0.18304335,5
JCP2022_806944,4.7904754,0.8443204,5
JCP2022_805066,4.7901764,0.26509753,5
JCP2022_800687,4.7901006,0.72370857,5
JCP2022_806036,4.789859,0.7760571,5
JCP2022_804975,4.7897425,0.26460576,5
JCP2022_806558,4.7895036,0.60280144,5
JCP2022_806735,4.7893667,0.36183187,5
JCP2022_804400,4.7886934,0.33029693,5
JCP2022_805078,4.7884054,0.6629685,7
JCP2022_805681,4.7883987,0.28271952,5
JCP2022_807613,4.7883596,0.93924856,5
JCP2022_807464,4.788076,0.432571,5
JCP2022_801447,4.788009,0.3005959,5
JCP2022_803111,4.7879953,0.62253773,5
JCP2022_800279,4.787972,0.78362256,5
JCP2022_800335,4.7879157,0.8271897,5
JCP2022_804304,4.7875724,0.27023,5
JCP2022_807055,4.7872753,0.36062768,5
JCP2022_803863,4.7872124,0.4444643,5
JCP2022_800912,4.7872114,0.19607368,5
JCP2022_806809,4.786963,0.30906755,5
JCP2022_805814,4.7864,0.67072666,5
JCP2022_804495,4.7863736,0.45460358,5
JCP2022_805888,4.786316,0.948549,7
JCP2022_807692,4.786064,0.4320526,5
JCP2022_803046,4.786051,0.47485936,5
JCP2022_803877,4.786041,0.54448086,5
JCP2022_803585,4.785861,0.23970881,5
JCP2022_805349,4.785376,0.48339784,5
JCP2022_801949,4.7853274,0.46992996,5
JCP2022_804825,4.7849913,0.2778223,5
JCP2022_801492,4.784667,0.8007839,5
JCP2022_804134,4.784458,0.66977316,11
JCP2022_806812,4.7843933,0.54418236,5
JCP2022_801541,4.784339,0.5756142,5
JCP2022_800776,4.7843122,0.39638364,5
JCP2022_806172,4.7837553,0.9402758,7
JCP2022_807151,4.7836576,0.5024963,7
JCP2022_801482,4.783513,0.2824857,5
JCP2022_802421,4.7833853,0.6865711,5
JCP2022_803505,4.783271,0.21690287,5
JCP2022_805513,4.783061,0.46333933,5
JCP2022_804834,4.7827654,0.5194463,5
JCP2022_805855,4.7827134,0.55288434,5
JCP2022_802558,4.782297,0.033831783,2
JCP2022_801971,4.782172,0.6556509,5
JCP2022_803284,4.782167,0.39439014,10
JCP2022_804621,4.7813025,0.077194564,5
JCP2022_805436,4.7813015,0.25983256,5
JCP2022_800957,4.7812786,0.71096164,5
JCP2022_805251,4.781238,1.0489551,6
JCP2022_805045,4.7812376,0.67480993,7
JCP2022_807131,4.7810936,0.6751052,5
JCP2022_800977,4.7810593,0.35444602,5
JCP2022_806517,4.7809567,0.798275,5
JCP2022_804608,4.7809343,0.42516288,5
JCP2022_804760,4.7808275,0.23039897,5
JCP2022_805812,4.779959,0.5304149,5
JCP2022_802170,4.7797804,0.1689187,5
JCP2022_805703,4.779733,0.5841025,5
JCP2022_805243,4.779715,0.57456326,5
JCP2022_802940,4.779639,0.7605145,5
JCP2022_805250,4.779351,0.3485138,5
JCP2022_807715,4.779234,0.47900084,5
JCP2022_801587,4.779006,0.9867581,5
JCP2022_807143,4.7788916,0.42311275,5
JCP2022_802900,4.7788606,0.34833005,5
JCP2022_805049,4.77868,0.41886973,5
JCP2022_804225,4.7784095,0.50056136,7
JCP2022_805228,4.7779007,0.61131024,5
JCP2022_805862,4.777819,0.8010505,10
JCP2022_800898,4.7777324,0.538486,5
JCP2022_805706,4.7771544,0.54636514,5
JCP2022_804774,4.7771177,0.42047453,5
JCP2022_801047,4.777004,0.35846874,7
JCP2022_800183,4.7768664,0.41651025,5
JCP2022_805957,4.7766123,0.47394174,5
JCP2022_801917,4.776552,0.2573187,5
JCP2022_804458,4.776511,0.39287144,6
JCP2022_800456,4.7764263,0.3447267,5
JCP2022_804732,4.7763615,0.46672246,5
JCP2022_807062,4.7759347,0.47744742,5
JCP2022_802209,4.775766,0.58140147,5
JCP2022_800956,4.775509,0.4018376,5
JCP2022_804703,4.7754374,0.30306405,5
JCP2022_801169,4.7753143,0.73075986,5
JCP2022_806420,4.7750516,0.3528859,3
JCP2022_805196,4.774936,0.11718252,5
JCP2022_803244,4.7745934,0.37879398,5
JCP2022_806230,4.774415,0.47640413,5
JCP2022_804730,4.774174,0.7124432,5
JCP2022_804828,4.773728,0.14131188,5
JCP2022_802974,4.7737203,0.6249046,5
JCP2022_806586,4.773219,0.58759785,5
JCP2022_803791,4.772986,0.6378859,5
JCP2022_807241,4.7728148,0.2599645,5
JCP2022_800906,4.772676,0.36759225,5
JCP2022_803139,4.77242,0.70400065,5
JCP2022_806268,4.7722926,0.73814756,6
JCP2022_800531,4.771811,0.78472,5
JCP2022_803889,4.771722,0.48036888,5
JCP2022_806382,4.7716627,0.18102519,5
JCP2022_804472,4.771618,0.50314015,5
JCP2022_806092,4.7710295,0.37758794,5
JCP2022_805468,4.7710032,0.6064293,5
JCP2022_803432,4.770576,0.44462845,5
JCP2022_806434,4.7702827,0.6425842,10
JCP2022_801360,4.769945,0.59991556,5
JCP2022_805694,4.7692466,0.5909236,5
JCP2022_807443,4.76906,0.7855836,5
JCP2022_802090,4.7683516,0.6431235,5
JCP2022_803902,4.768063,0.5566536,5
JCP2022_803093,4.7680373,0.56790984,5
JCP2022_803809,4.7680264,0.5406342,5
JCP2022_803830,4.7678413,0.43951732,5
JCP2022_804486,4.767831,0.41507882,5
JCP2022_806780,4.767726,0.57224536,5
JCP2022_800658,4.7675643,0.060456775,5
JCP2022_803155,4.767521,0.7000659,5
JCP2022_801407,4.7671957,0.48237365,7
JCP2022_806319,4.7671137,0.4979667,5
JCP2022_806691,4.76696,0.9557909,5
JCP2022_806000,4.76694,0.39795837,5
JCP2022_806877,4.7668123,0.72963315,5
JCP2022_802273,4.766579,0.5757301,5
JCP2022_806608,4.766033,0.3553241,5
JCP2022_805215,4.765813,0.49673218,5
JCP2022_800116,4.7652655,0.49568895,5
JCP2022_802709,4.7648163,0.6613615,5
JCP2022_807927,4.7647853,0.6236522,7
JCP2022_804822,4.7647505,0.43798015,5
JCP2022_805171,4.7647467,1.0189567,5
JCP2022_803923,4.7645903,0.6282463,10
JCP2022_803648,4.764552,0.7300039,5
JCP2022_804432,4.7642374,0.3079659,5
JCP2022_802234,4.7641764,0.7994411,5
JCP2022_807788,4.764168,0.57699245,5
JCP2022_805337,4.7635407,0.19011718,5
JCP2022_801291,4.7634363,0.5557676,5
JCP2022_800472,4.7631807,1.3221451,5
JCP2022_803146,4.7631006,1.070272,5
JCP2022_805562,4.7629004,0.17659806,5
JCP2022_801464,4.76275,0.6160586,7
JCP2022_802247,4.7622256,0.5919601,7
JCP2022_801891,4.762136,0.41206133,7
JCP2022_807080,4.7617044,0.41743317,5
JCP2022_805107,4.761423,0.3921848,5
JCP2022_805257,4.761148,0.74080545,5
JCP2022_800503,4.7611465,0.84710145,5
JCP2022_802474,4.7609515,0.5162297,5
JCP2022_801273,4.7609453,0.9116179,5
JCP2022_803241,4.760878,0.444958,6
JCP2022_801262,4.7607255,0.47298107,5
JCP2022_807753,4.760722,0.2162625,5
JCP2022_805487,4.76053,0.5126746,5
JCP2022_807178,4.7605257,0.30179453,5
JCP2022_807364,4.760344,0.54309195,5
JCP2022_804146,4.7602625,0.38269296,5
JCP2022_807155,4.760024,0.60537297,5
JCP2022_806030,4.7600164,0.41238362,5
JCP2022_804376,4.7600126,0.45563334,5
JCP2022_803009,4.759642,0.49161947,5
JCP2022_806788,4.759581,0.49978864,5
JCP2022_805201,4.7591834,0.36380923,5
JCP2022_806727,4.7589035,0.74374187,5
JCP2022_804856,4.7585287,0.0719251,5
JCP2022_806278,4.7585096,0.4561882,5
JCP2022_800159,4.7576246,0.5285662,5
JCP2022_801292,4.7575665,0.41180465,5
JCP2022_803082,4.757511,0.84667724,5
JCP2022_807603,4.757163,0.39118987,5
JCP2022_805719,4.7569857,0.5575098,5
JCP2022_807938,4.7569437,0.8585954,7
JCP2022_807610,4.7567973,0.14089401,5
JCP2022_807209,4.756659,1.0554708,5
JCP2022_807561,4.7560625,0.45977494,5
JCP2022_800530,4.75561,0.45118794,5
JCP2022_804481,4.7552476,0.50933754,5
JCP2022_807965,4.755193,0.36463046,5
JCP2022_807431,4.7545056,0.55718327,5
JCP2022_803594,4.7545004,0.17765336,5
JCP2022_804554,4.754163,0.55169576,5
JCP2022_800542,4.754036,1.1634055,10
JCP2022_803632,4.753766,0.272792,5
JCP2022_805169,4.7535973,0.5963854,5
JCP2022_802757,4.7535744,0.69299453,12
JCP2022_802364,4.753329,0.1774277,5
JCP2022_801551,4.753283,0.3772564,5
JCP2022_807096,4.7527266,0.6446395,5
JCP2022_806272,4.752496,0.7369531,7
JCP2022_802359,4.752347,0.43417624,5
JCP2022_803003,4.7518754,0.24966547,5
JCP2022_805144,4.7516365,0.65901506,7
JCP2022_803177,4.751593,0.8446867,5
JCP2022_801784,4.7510633,0.42902565,5
JCP2022_801247,4.7510443,0.39527705,5
JCP2022_807168,4.750801,0.4469175,6
JCP2022_805996,4.7506824,2.1322184,7
JCP2022_802960,4.7504478,0.57832205,5
JCP2022_800948,4.7502794,0.5256671,5
JCP2022_806185,4.749678,0.5493407,5
JCP2022_802666,4.74961,0.36633286,5
JCP2022_803794,4.749566,0.5152393,6
JCP2022_800713,4.7494693,0.5666598,5
JCP2022_807422,4.7494674,0.5572725,5
JCP2022_801564,4.7485886,0.6078256,5
JCP2022_803797,4.7484903,0.4469888,10
JCP2022_807580,4.7484884,0.6235583,5
JCP2022_804363,4.7484674,0.85980177,5
JCP2022_805789,4.7481523,0.54691154,7
JCP2022_805575,4.747733,0.8108054,5
JCP2022_800122,4.7474713,0.401789,5
JCP2022_802176,4.7471495,0.4531971,5
JCP2022_807969,4.747143,0.5249978,5
JCP2022_801013,4.7468324,0.22426832,5
JCP2022_805802,4.7461967,0.28448495,5
JCP2022_802071,4.746142,0.46771482,5
JCP2022_805428,4.7461405,0.5548515,5
JCP2022_806693,4.7459846,0.59691006,5
JCP2022_801563,4.7454543,0.35440505,5
JCP2022_801943,4.745066,0.68635446,5
JCP2022_804048,4.74505,0.50081927,5
JCP2022_806412,4.7449064,0.4085906,5
JCP2022_802147,4.74486,1.1768509,5
JCP2022_804219,4.744264,1.2176232,5
JCP2022_800441,4.744187,0.7803173,6
JCP2022_802715,4.7440963,0.6321864,5
JCP2022_804125,4.743838,0.4006141,5
JCP2022_803336,4.7438188,0.3978682,5
JCP2022_802957,4.7437654,0.32415468,5
JCP2022_802916,4.743639,0.55895555,5
JCP2022_802555,4.743626,0.44097292,5
JCP2022_805853,4.74362,0.52177,5
JCP2022_800113,4.743455,0.32339224,5
JCP2022_803958,4.7429667,0.9927286,5
JCP2022_807113,4.7429037,0.5102892,5
JCP2022_807612,4.7428703,0.5827584,5
JCP2022_806059,4.742799,0.5470538,5
JCP2022_801993,4.7427907,0.4782976,5
JCP2022_803507,4.742738,0.36835802,5
JCP2022_806452,4.7427096,0.17057946,5
JCP2022_807545,4.7422247,0.56110364,5
JCP2022_802470,4.7421103,0.58258957,5
JCP2022_804586,4.741929,0.68280506,5
JCP2022_804064,4.7416887,0.99230385,5
JCP2022_800304,4.7412615,0.74660295,7
JCP2022_803211,4.7406435,0.53131986,5
JCP2022_802426,4.740118,0.21486713,5
JCP2022_801272,4.739559,0.46194908,7
JCP2022_806379,4.739418,0.54702157,5
JCP2022_802995,4.739371,0.60684794,7
JCP2022_801230,4.738784,0.3404367,5
JCP2022_801911,4.738591,0.4805243,5
JCP2022_800706,4.7381616,0.47700775,5
JCP2022_802449,4.7377877,0.43324754,5
JCP2022_803384,4.737746,0.37578353,5
JCP2022_804496,4.7374372,0.6461464,5
JCP2022_804494,4.73659,0.57315475,5
JCP2022_802218,4.735981,0.37624997,5
JCP2022_806354,4.735799,0.30245036,5
JCP2022_806119,4.73552,0.3521391,5
JCP2022_804891,4.7354083,0.45685458,5
JCP2022_804258,4.7353067,0.70650905,10
JCP2022_804115,4.7349434,0.7221741,7
JCP2022_804931,4.733702,0.6011911,5
JCP2022_800066,4.733608,0.35574675,7
JCP2022_804060,4.733522,0.49525508,7
JCP2022_800027,4.7332773,0.30039984,5
JCP2022_803683,4.7331047,0.35817856,5
JCP2022_807813,4.73307,1.0637963,5
JCP2022_803229,4.7327204,0.5465111,5
JCP2022_803482,4.7325435,0.6564743,5
JCP2022_807586,4.7324147,0.6193503,5
JCP2022_806026,4.73212,0.6412036,5
JCP2022_806516,4.7319894,0.591645,6
JCP2022_804584,4.731977,0.4484623,5
JCP2022_803660,4.731912,0.8135759,6
JCP2022_802799,4.7317605,0.7211049,10
JCP2022_804453,4.731678,0.5163304,5
JCP2022_805172,4.731289,0.77528584,5
JCP2022_802665,4.731148,0.5513841,5
JCP2022_804171,4.730959,0.210527,5
JCP2022_801923,4.7306075,0.6170255,5
JCP2022_807520,4.7304916,0.79825974,7
JCP2022_801741,4.730246,0.9613438,7
JCP2022_800474,4.730212,0.12484621,5
JCP2022_802339,4.729991,0.3975558,5
JCP2022_804373,4.729867,0.8224393,5
JCP2022_806861,4.729727,0.30882943,5
JCP2022_806247,4.7293406,0.38825244,5
JCP2022_803443,4.728973,1.0637562,5
JCP2022_803581,4.7287455,0.6169279,5
JCP2022_807631,4.7281795,0.34959325,7
JCP2022_804111,4.727454,0.70999265,5
JCP2022_805137,4.727358,0.7364294,5
JCP2022_807420,4.72712,0.26136366,6
JCP2022_806969,4.7269945,0.41959286,5
JCP2022_802020,4.7269163,0.16952002,5
JCP2022_804471,4.726735,1.6072989,7
JCP2022_806728,4.7263618,0.24996248,5
JCP2022_805381,4.7260985,0.48479474,5
JCP2022_800555,4.7259216,0.15385272,5
JCP2022_807869,4.725886,0.62729245,5
JCP2022_801244,4.72582,0.35965964,7
JCP2022_806739,4.725538,0.15098628,5
JCP2022_801180,4.725333,0.46397832,5
JCP2022_803949,4.7252264,0.32886603,5
JCP2022_803731,4.724639,0.4813097,5
JCP2022_806484,4.724229,0.35480657,5
JCP2022_801557,4.723798,0.31516707,5
